"","z1","z2","z3","z4","z5","m11","m12","m13","m14","m15","m21","m22","m23","m24","m25","a11","a12","a13","a14","a15","a21","a22","a23","a24","a25","a31","a32","a33","a34","a35","obj cost","yield","test cost","mod cost","RR disease 1","RR disease 2","RR disease 3","RR disease 4"
"250",1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9995038.47,79912.0542,1040000,4e+06,0.000880000194013283,6.1499930882768e-08,1.09197548642167e-05,2.4e-06
"251",0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9354330.405,16977.6705,221000,850000,0.001176552239013,1.9410940811933e-07,3.06395093390463e-05,4.09399194783525e-06
"252",1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,10121919.03,91895.403,1196000,4600000,0.000869568004832625,8.47767055551191e-08,1.02260479323433e-05,2.71296491642787e-06
"253",0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,9423162.765,12985.5465,169000,650000,0.00129231503964812,6.92304592648451e-08,3.83373621926501e-05,7.47703108282736e-05
"254",1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,10190751.39,87903.279,1144000,4400000,0.000872727433068794,6.13635732291626e-08,1.04361397194296e-05,1.30909326611127e-05
"255",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,9550043.325,24968.8953,325000,1250000,0.00105603775269946,1.51188068780921e-07,2.26256847142132e-05,4.11893842303868e-05
"256",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10317631.95,99886.6278,1300000,5e+06,0.000864002359282771,8.27944960416415e-08,9.85595045506182e-06,1.2096273614715e-05
"257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,0,0,0,NA,NA,NA,NA
"258",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7107276.971163,73493.30352558,1275000,0,0.001,1e-04,1.6e-05,7e-07
"259",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8795397.10677216,11758.8192881856,204000,0,0.001,4e-04,1.6e-05,1.4e-06
"260",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6902674.07793516,85252.1228137656,1479000,0,0.001,0.000141378978845628,1.6e-05,7.96550950639798e-07
"261",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8831847.395536,7835.71602976,136000,0,0.001,1e-04,1.6e-05,3.5e-05
"262",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6939124.366699,81329.01955534,1411000,0,0.001,1e-04,1.6e-05,4.00466371401278e-06
"263",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8627244.50230816,19594.5353179456,340000,0,0.001,0.000280032122692131,1.6e-05,1.48364022584813e-05
"264",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6734521.47347116,93087.8388435256,1615000,0,0.001,0.000137895882322345,1.6e-05,3.67564361536108e-06
"265",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9040694.4047072,3905.949301952,68000,0,0.001,0.00015,0.00032,7e-07
"266",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7147971.3758702,77399.252827532,1343000,0,0.001,0.000102523247421171,3.13413443207171e-05,7e-07
"267",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8836091.51147936,15664.7685901376,272000,0,0.001,0.0003376634694685,9.18012211263044e-05,1.2254577145118e-06
"268",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6943368.48264236,89158.0721157176,1547000,0,0.001,0.000141756659416338,2.93180155157716e-05,7.92321124788866e-07
"269",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8872541.8002432,11741.665331712,204000,0,0.001,0.000116632859103056,0.000117127783346579,2.35898586553037e-05
"270",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,6979818.7714062,85234.968857292,1479000,0,0.001,0.000102291283351374,2.99310027763543e-05,3.85322529501663e-06
"271",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8667938.90701536,23500.4846198976,408000,0,0.001,0.000258419850133691,6.65269830388111e-05,1.24868306889283e-05
"272",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6775215.87817836,96993.7881454776,1683000,0,0.001,0.000138383316320931,2.82421096288399e-05,3.55581415695447e-06
"273",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9136363.69294884,979.9107136744,17000,0,0.009,1e-04,1.6e-05,7e-07
"274",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7243640.66411184,74473.2142392544,1292000,0,0.00110526315789474,1e-04,1.6e-05,7e-07
"275",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8931760.799721,12738.73000186,221000,0,0.0016153898943027,0.000376922878963649,1.6e-05,1.34615338424851e-06
"276",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,7039037.770884,86232.03352744,1496000,0,0.00109090920611191,0.000140908762581056,1.6e-05,7.95453779355796e-07
"277",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8968211.08848484,8815.6267434344,153000,0,0.00188924882342979,1e-04,1.6e-05,3.11873456695448e-05
"278",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,7075488.05964784,82308.9302690144,1428000,0,0.0010952422256464,1e-04,1.6e-05,3.96532077312084e-06
"279",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8763608.195257,20574.44603162,357000,0,0.00138102049976691,0.00027145763152185,1.6e-05,1.41631198768022e-05
"280",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6870885.16642,94067.7495572,1632000,0,0.00108333659246975,0.000137501118109673,1.6e-05,3.6446461154475e-06
"281",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9177058.09765604,4885.8600156264,85000,0,0.00260448430456928,0.000139971973096442,0.000259029596426367,7e-07
"282",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7284335.06881904,78379.1635412064,1360000,0,0.00110001747090952,0.000102491701317978,3.11495440133033e-05,7e-07
"283",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,8972455.2044282,16644.679303812,289000,0,0.001470978477044,0.000323671672106091,8.73386281657866e-05,1.19452280524532e-06
"284",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,7079732.1755912,90137.982829392,1564000,0,0.00108696983739067,0.000141302713181411,2.91732323102999e-05,7.9131748063754e-07
"285",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9008905.49319204,12721.5760453864,221000,0,0.00161621969490472,0.000115351672182821,0.000109338166871551,2.18267109406808e-05
"286",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,7116182.46435504,86214.8795709664,1496000,0,0.00109092729408666,0.000102265240826983,2.97726642280583e-05,3.81738601455145e-06
"287",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,8804302.5999642,24480.395333572,425000,0,0.00132022708794431,0.00025207855922358,6.45044694586699e-05,1.20150228804773e-05
"288",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6911579.5711272,97973.698859152,1700000,0,0.00108001418544649,0.000137999415097162,2.81196668250776e-05,3.52725095151006e-06
"289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,0,0,0,NA,NA,NA,NA
"290",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7212009.971163,73493.30352558,1275000,450000,8e-04,1e-04,1.12e-05,4.2e-07
"291",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8811747.82677216,11758.8192881856,204000,72000,8e-04,4e-04,1.12e-05,8.39999999999999e-07
"292",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7023757.79793516,85252.1228137656,1479000,522000,8e-04,0.000141378978845628,1.12e-05,4.77930570383879e-07
"293",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8829737.955536,7835.71602976,136000,48000,8e-04,1e-04,1.12e-05,2.1e-05
"294",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7041747.926699,81329.01955534,1411000,498000,8e-04,1e-04,1.12e-05,2.40279822840767e-06
"295",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8641485.78230816,19594.5353179456,340000,120000,8e-04,0.000280032122692131,1.12e-05,8.90184135508878e-06
"296",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6853495.75347116,93087.8388435256,1615000,570000,8e-04,0.000137895882322345,1.12e-05,2.20538616921665e-06
"297",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9006024.4847072,3905.949301952,68000,24000,8e-04,0.00015,0.000224,4.2e-07
"298",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7218034.4558702,77399.252827532,1343000,474000,8e-04,0.000102523247421171,2.1938941024502e-05,4.2e-07
"299",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,8817772.31147936,15664.7685901376,272000,96000,8e-04,0.0003376634694685,6.42608547884131e-05,7.35274628707079e-07
"300",1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7029782.28264236,89158.0721157176,1547000,546000,8e-04,0.000141756659416338,2.05226108610401e-05,4.7539267487332e-07
"301",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8835762.4402432,11741.665331712,204000,72000,8e-04,0.000116632859103056,8.19894483426052e-05,1.41539151931822e-05
"302",1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7047772.4114062,85234.968857292,1479000,522000,8e-04,0.000102291283351374,2.0951701943448e-05,2.31193517700998e-06
"303",0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8647510.26701536,23500.4846198976,408000,144000,8e-04,0.000258419850133691,4.65688881271678e-05,7.49209841335701e-06
"304",1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,6859520.23817836,96993.7881454776,1683000,594000,8e-04,0.000138383316320931,1.97694767401879e-05,2.13348849417268e-06
"305",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9105440.13294884,979.9107136744,17000,6000,0.0072,1e-04,1.12e-05,4.2e-07
"306",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7317450.10411184,74473.2142392544,1292000,456000,0.00088421052631579,1e-04,1.12e-05,4.2e-07
"307",0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8917187.959721,12738.73000186,221000,78000,0.00129231191544216,0.000376922878963649,1.12e-05,8.07692030549108e-07
"308",1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,7129197.930884,86232.03352744,1496000,528000,0.000872727364889528,0.000140908762581056,1.12e-05,4.77272267613478e-07
"309",0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8935178.08848484,8815.6267434344,153000,54000,0.00151139905874383,1e-04,1.12e-05,1.87124074017269e-05
"310",1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,7147188.05964784,82308.9302690144,1428000,504000,0.000876193780517119,1e-04,1.12e-05,2.37919246387251e-06
"311",0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8746925.915257,20574.44603162,357000,126000,0.00110481639981353,0.00027145763152185,1.12e-05,8.49787192608133e-06
"312",1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,6958935.88642,94067.7495572,1632000,576000,0.000866669273975803,0.000137501118109673,1.12e-05,2.1867876692685e-06
"313",0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9111464.61765604,4885.8600156264,85000,30000,0.00208358744365543,0.000139971973096442,0.000181320717498457,4.2e-07
"314",1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7323474.58881904,78379.1635412064,1360000,480000,0.000880013976727617,0.000102491701317978,2.18046808093123e-05,4.2e-07
"315",0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,8923212.4444282,16644.679303812,289000,102000,0.0011767827816352,0.000323671672106091,6.11370397160506e-05,7.16713683147195e-07
"316",1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,7135222.4155912,90137.982829392,1564000,552000,0.000869575869912536,0.000141302713181411,2.042126261721e-05,4.74790488382524e-07
"317",0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8941202.57319204,12721.5760453864,221000,78000,0.00129297575592378,0.000115351672182821,7.6536716810086e-05,1.30960265644085e-05
"318",1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,7153212.54435504,86214.8795709664,1496000,528000,0.000872741835269327,0.000102265240826983,2.08408649596408e-05,2.29043160873087e-06
"319",0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,8752950.3999642,24480.395333572,425000,150000,0.00105618167035545,0.00025207855922358,4.51531286210689e-05,7.2090137282864e-06
"320",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,6964960.3711272,97973.698859152,1700000,6e+05,0.000864011348357196,0.000137999415097162,1.96837667775543e-05,2.11635057090604e-06
"321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,0,0,0,NA,NA,NA,NA
"322",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10077892.271163,73493.30352558,1275000,3300000,0.001,2e-06,6.4e-07,2.8e-07
"323",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9174829.71477216,11758.8192881856,204000,528000,0.001,8.00000000000001e-06,6.4e-07,5.6e-07
"324",1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10252721.9859352,85252.1228137656,1479000,3828000,0.001,2.82757957691256e-06,6.4e-07,3.18620380255919e-07
"325",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9128791.587536,7835.71602976,136000,352000,0.001,2e-06,6.4e-07,1.4e-05
"326",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10206683.858699,81329.01955534,1411000,3652000,0.001,2e-06,6.4e-07,1.60186548560511e-06
"327",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9303621.30230816,19594.5353179456,340000,880000,0.001,5.60064245384263e-06,6.4e-07,5.93456090339252e-06
"328",1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10381513.5734712,93087.8388435256,1615000,4180000,0.001,2.75791764644691e-06,6.4e-07,1.47025744614443e-06
"329",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9065017.0447072,3905.949301952,68000,176000,0.001,3e-06,1.28e-05,2.8e-07
"330",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10142909.3158702,77399.252827532,1343000,3476000,0.001,2.05046494842341e-06,1.25365377282869e-06,2.8e-07
"331",0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9239846.75947936,15664.7685901376,272000,704000,0.001,6.75326938937e-06,3.67204884505218e-06,4.90183085804719e-07
"332",1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,10317739.0306424,89158.0721157176,1547000,4004000,0.001,2.83513318832675e-06,1.17272062063086e-06,3.16928449915546e-07
"333",0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9193808.6322432,11741.665331712,204000,528000,0.001,2.33265718206112e-06,4.68511133386316e-06,9.4359434621215e-06
"334",1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,10271700.9034062,85234.968857292,1479000,3828000,0.001,2.04582566702748e-06,1.19724011105417e-06,1.54129011800665e-06
"335",0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9368638.34701536,23500.4846198976,408000,1056000,0.001,5.16839700267382e-06,2.66107932155245e-06,4.99473227557134e-06
"336",1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,10446530.6181784,96993.7881454776,1683000,4356000,0.001,2.76766632641863e-06,1.1296843851536e-06,1.42232566278179e-06
"337",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9175971.89694884,979.9107136744,17000,44000,0.009,2e-06,6.4e-07,2.8e-07
"338",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10253864.1681118,74473.2142392544,1292000,3344000,0.00110526315789474,2e-06,6.4e-07,2.8e-07
"339",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9350801.611721,12738.73000186,221000,572000,0.0016153898943027,7.53845757927299e-06,6.4e-07,5.38461353699405e-07
"340",1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,10428693.882884,86232.03352744,1496000,3872000,0.00109090920611191,2.81817525162112e-06,6.4e-07,3.18181511742319e-07
"341",0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9304763.48448484,8815.6267434344,153000,396000,0.00188924882342979,2e-06,6.4e-07,1.24749382678179e-05
"342",1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10382655.7556478,82308.9302690144,1428000,3696000,0.0010952422256464,2e-06,6.4e-07,1.58612830924834e-06
"343",0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,9479593.199257,20574.44603162,357000,924000,0.00138102049976691,5.42915263043699e-06,6.4e-07,5.66524795072089e-06
"344",1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,10557485.47042,94067.7495572,1632000,4224000,0.00108333659246975,2.75002236219346e-06,6.4e-07,1.457858446179e-06
"345",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9240988.94165604,4885.8600156264,85000,220000,0.00260448430456928,2.79943946192884e-06,1.03611838570547e-05,2.8e-07
"346",1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,10318881.212819,78379.1635412064,1360000,3520000,0.00110001747090952,2.04983402635955e-06,1.24598176053214e-06,2.8e-07
"347",0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9415818.6564282,16644.679303812,289000,748000,0.001470978477044,6.47343344212183e-06,3.49354512663147e-06,4.7780912209813e-07
"348",1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,10493710.9275912,90137.982829392,1564000,4048000,0.00108696983739067,2.82605426362821e-06,1.166929292412e-06,3.16526992255016e-07
"349",0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9369780.52919204,12721.5760453864,221000,572000,0.00161621969490472,2.30703344365642e-06,4.37352667486206e-06,8.73068437627233e-06
"350",1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,10447672.800355,86214.8795709664,1496000,3872000,0.00109092729408666,2.04530481653967e-06,1.19090656912233e-06,1.52695440582058e-06
"351",0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,9544610.2439642,24480.395333572,425000,1100000,0.00132022708794431,5.0415711844716e-06,2.5801787783468e-06,4.80600915219093e-06
"352",1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,10622502.5151272,97973.698859152,1700000,4400000,0.00108001418544649,2.75998830194325e-06,1.1247866730031e-06,1.41090038060402e-06
"353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,0,0,0,NA,NA,NA,NA
"354",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10222286.831163,73493.30352558,1275000,3750000,8e-04,2e-06,4.48e-07,1.68e-07
"355",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9197770.22037216,11758.8192881856,204000,6e+05,8e-04,8.00000000000001e-06,4.48e-07,3.36e-07
"356",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10420057.0515352,85252.1228137656,1479000,4350000,8e-04,2.82757957691256e-06,4.48e-07,1.91172228153552e-07
"357",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9138881.289936,7835.71602976,136000,4e+05,8e-04,2e-06,4.48e-07,8.39999999999999e-06
"358",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10361168.121099,81329.01955534,1411000,4150000,8e-04,2e-06,4.48e-07,9.61119291363067e-07
"359",0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9336651.51030816,19594.5353179456,340000,1e+06,8e-04,5.60064245384263e-06,4.48e-07,3.56073654203551e-06
"360",1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10558938.3414712,93087.8388435256,1615000,4750000,8e-04,2.75791764644691e-06,4.48e-07,8.82154467686658e-07
"361",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9071107.8607072,3905.949301952,68000,2e+05,8e-04,3e-06,8.96e-06,1.68e-07
"362",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10293394.6918702,77399.252827532,1343000,3950000,8e-04,2.05046494842341e-06,8.7755764098008e-07,1.68e-07
"363",0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9268878.08107936,15664.7685901376,272000,8e+05,8e-04,6.75326938937e-06,2.57043419153652e-06,2.94109851482832e-07
"364",1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,10491164.9122424,89158.0721157176,1547000,4550000,8e-04,2.83513318832675e-06,8.20904434441604e-07,1.90157069949328e-07
"365",0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9209989.1506432,11741.665331712,204000,6e+05,8e-04,2.33265718206112e-06,3.27957793370421e-06,5.6615660772729e-06
"366",1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,10432275.9818062,85234.968857292,1479000,4350000,8e-04,2.04582566702748e-06,8.38068077737921e-07,9.24774070803991e-07
"367",0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9407759.37101536,23500.4846198976,408000,1200000,8e-04,5.16839700267382e-06,1.86275552508671e-06,2.9968393653428e-06
