"","z1","z2","z3","z4","z5","m11","m12","m13","m14","m15","m21","m22","m23","m24","m25","a11","a12","a13","a14","a15","a21","a22","a23","a24","a25","a31","a32","a33","a34","a35","obj cost","yield","test cost","mod cost","RR disease 1","RR disease 2","RR disease 3","RR disease 4"
"255",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10645546.7385272,10645546.7385272,10645546.7385272,10645546.7385272,10645546.7385272,10645546.7385272,10645546.7385272,10645546.7385272
"256",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,17420172.8493848,17420172.8493848,17420172.8493848,17420172.8493848,17420172.8493848,17420172.8493848,17420172.8493848,17420172.8493848
"257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06
"258",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6309750,6309750,6309750,6309750,6309750,6309750,6309750,6309750
"259",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8680680,8680680,8680680,8680680,8680680,8680680,8680680,8680680
"260",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5886752.4,5886752.4,5886752.4,5886752.4,5886752.4,5886752.4,5886752.4,5886752.4
"261",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8709167.395536,8709167.395536,8709167.395536,8709167.395536,8709167.395536,8709167.395536,8709167.395536,8709167.395536
"262",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6018917.395536,6018917.395536,6018917.395536,6018917.395536,6018917.395536,6018917.395536,6018917.395536,6018917.395536
"263",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8626399.46971555,8626399.46971555,8626399.46971555,8626399.46971555,8626399.46971555,8626399.46971555,8626399.46971555,8626399.46971555
"264",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5832471.86971555,5832471.86971555,5832471.86971555,5832471.86971555,5832471.86971555,5832471.86971555,5832471.86971555,5832471.86971555
"265",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10387240,10387240,10387240,10387240,10387240,10387240,10387240,10387240
"266",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7696990,7696990,7696990,7696990,7696990,7696990,7696990,7696990
"267",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10067920,10067920,10067920,10067920,10067920,10067920,10067920,10067920
"268",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,7273992.4,7273992.4,7273992.4,7273992.4,7273992.4,7273992.4,7273992.4,7273992.4
"269",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10171552.3082469,10171552.3082469,10171552.3082469,10171552.3082469,10171552.3082469,10171552.3082469,10171552.3082469,10171552.3082469
"270",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7481302.30824694,7481302.30824694,7481302.30824694,7481302.30824694,7481302.30824694,7481302.30824694,7481302.30824694,7481302.30824694
"271",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,10088758.3736327,10088758.3736327,10088758.3736327,10088758.3736327,10088758.3736327,10088758.3736327,10088758.3736327,10088758.3736327
"272",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7294830.77363265,7294830.77363265,7294830.77363265,7294830.77363265,7294830.77363265,7294830.77363265,7294830.77363265,7294830.77363265
"273",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9045730,9045730,9045730,9045730,9045730,9045730,9045730,9045730
"274",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6355480,6355480,6355480,6355480,6355480,6355480,6355480,6355480
"275",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8726410,8726410,8726410,8726410,8726410,8726410,8726410,8726410
"276",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5932482.4,5932482.4,5932482.4,5932482.4,5932482.4,5932482.4,5932482.4,5932482.4
"277",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8754897.395536,8754897.395536,8754897.395536,8754897.395536,8754897.395536,8754897.395536,8754897.395536,8754897.395536
"278",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6064647.395536,6064647.395536,6064647.395536,6064647.395536,6064647.395536,6064647.395536,6064647.395536,6064647.395536
"279",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8672129.46971555,8672129.46971555,8672129.46971555,8672129.46971555,8672129.46971555,8672129.46971555,8672129.46971555,8672129.46971555
"280",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5878201.86971555,5878201.86971555,5878201.86971555,5878201.86971555,5878201.86971555,5878201.86971555,5878201.86971555,5878201.86971555
"281",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10546104.31,10546104.31,10546104.31,10546104.31,10546104.31,10546104.31,10546104.31,10546104.31
"282",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7855854.31,7855854.31,7855854.31,7855854.31,7855854.31,7855854.31,7855854.31,7855854.31
"283",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,10226784.31,10226784.31,10226784.31,10226784.31,10226784.31,10226784.31,10226784.31,10226784.31
"284",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,7432856.71,7432856.71,7432856.71,7432856.71,7432856.71,7432856.71,7432856.71,7432856.71
"285",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10330416.6182469,10330416.6182469,10330416.6182469,10330416.6182469,10330416.6182469,10330416.6182469,10330416.6182469,10330416.6182469
"286",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,7640166.61824694,7640166.61824694,7640166.61824694,7640166.61824694,7640166.61824694,7640166.61824694,7640166.61824694,7640166.61824694
"287",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10247622.6836327,10247622.6836327,10247622.6836327,10247622.6836327,10247622.6836327,10247622.6836327,10247622.6836327,10247622.6836327
"288",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,7453695.08363266,7453695.08363266,7453695.08363266,7453695.08363266,7453695.08363266,7453695.08363266,7453695.08363266,7453695.08363266
"289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06
"290",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6288300,6288300,6288300,6288300,6288300,6288300,6288300,6288300
"291",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8674464,8674464,8674464,8674464,8674464,8674464,8674464,8674464
"292",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5906291.04,5906291.04,5906291.04,5906291.04,5906291.04,5906291.04,5906291.04,5906291.04
"293",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8731782.435536,8731782.435536,8731782.435536,8731782.435536,8731782.435536,8731782.435536,8731782.435536,8731782.435536
"294",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6020082.435536,6020082.435536,6020082.435536,6020082.435536,6020082.435536,6020082.435536,6020082.435536,6020082.435536
"295",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8642798.50971555,8642798.50971555,8642798.50971555,8642798.50971555,8642798.50971555,8642798.50971555,8642798.50971555,8642798.50971555
"296",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5874625.54971555,5874625.54971555,5874625.54971555,5874625.54971555,5874625.54971555,5874625.54971555,5874625.54971555,5874625.54971555
"297",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10081032,10081032,10081032,10081032,10081032,10081032,10081032,10081032
"298",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7369332,7369332,7369332,7369332,7369332,7369332,7369332,7369332
"299",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9755496,9755496,9755496,9755496,9755496,9755496,9755496,9755496
"300",1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,6987323.04,6987323.04,6987323.04,6987323.04,6987323.04,6987323.04,6987323.04,6987323.04
"301",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9890476.92904694,9890476.92904694,9890476.92904694,9890476.92904694,9890476.92904694,9890476.92904694,9890476.92904694,9890476.92904694
"302",1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7178776.92904694,7178776.92904694,7178776.92904694,7178776.92904694,7178776.92904694,7178776.92904694,7178776.92904694,7178776.92904694
"303",0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,9801466.99443266,9801466.99443266,9801466.99443266,9801466.99443266,9801466.99443266,9801466.99443266,9801466.99443266,9801466.99443266
"304",1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,7033294.03443266,7033294.03443266,7033294.03443266,7033294.03443266,7033294.03443266,7033294.03443266,7033294.03443266,7033294.03443266
"305",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9029124,9029124,9029124,9029124,9029124,9029124,9029124,9029124
"306",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6317424,6317424,6317424,6317424,6317424,6317424,6317424,6317424
"307",0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8703588,8703588,8703588,8703588,8703588,8703588,8703588,8703588
"308",1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5935415.04,5935415.04,5935415.04,5935415.04,5935415.04,5935415.04,5935415.04,5935415.04
"309",0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8760906.435536,8760906.435536,8760906.435536,8760906.435536,8760906.435536,8760906.435536,8760906.435536,8760906.435536
"310",1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6049206.435536,6049206.435536,6049206.435536,6049206.435536,6049206.435536,6049206.435536,6049206.435536,6049206.435536
"311",0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,8671922.50971555,8671922.50971555,8671922.50971555,8671922.50971555,8671922.50971555,8671922.50971555,8671922.50971555,8671922.50971555
"312",1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,5903749.54971555,5903749.54971555,5903749.54971555,5903749.54971555,5903749.54971555,5903749.54971555,5903749.54971555,5903749.54971555
"313",0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10223290.31,10223290.31,10223290.31,10223290.31,10223290.31,10223290.31,10223290.31,10223290.31
"314",1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,7511590.31,7511590.31,7511590.31,7511590.31,7511590.31,7511590.31,7511590.31,7511590.31
"315",0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9897754.31,9897754.31,9897754.31,9897754.31,9897754.31,9897754.31,9897754.31,9897754.31
"316",1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,7129581.35,7129581.35,7129581.35,7129581.35,7129581.35,7129581.35,7129581.35,7129581.35
"317",0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,10032735.2390469,10032735.2390469,10032735.2390469,10032735.2390469,10032735.2390469,10032735.2390469,10032735.2390469,10032735.2390469
"318",1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,7321035.23904694,7321035.23904694,7321035.23904694,7321035.23904694,7321035.23904694,7321035.23904694,7321035.23904694,7321035.23904694
"319",0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,9943725.30443266,9943725.30443266,9943725.30443266,9943725.30443266,9943725.30443266,9943725.30443266,9943725.30443266,9943725.30443266
"320",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,7175552.34443266,7175552.34443266,7175552.34443266,7175552.34443266,7175552.34443266,7175552.34443266,7175552.34443266,7175552.34443266
"321",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06
"322",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11214060,11214060,11214060,11214060,11214060,11214060,11214060,11214060
"323",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9361761.6,9361761.6,9361761.6,9361761.6,9361761.6,9361761.6,9361761.6,9361761.6
"324",1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11698726.272,11698726.272,11698726.272,11698726.272,11698726.272,11698726.272,11698726.272,11698726.272
"325",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9360180.387536,9360180.387536,9360180.387536,9360180.387536,9360180.387536,9360180.387536,9360180.387536,9360180.387536
"326",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11574240.387536,11574240.387536,11574240.387536,11574240.387536,11574240.387536,11574240.387536,11574240.387536,11574240.387536
"327",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,9978815.34171555,9978815.34171555,9978815.34171555,9978815.34171555,9978815.34171555,9978815.34171555,9978815.34171555,9978815.34171555
"328",1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,12315780.0137156,12315780.0137156,12315780.0137156,12315780.0137156,12315780.0137156,12315780.0137156,12315780.0137156,12315780.0137156
"329",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9179204,9179204,9179204,9179204,9179204,9179204,9179204,9179204
"330",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11393264,11393264,11393264,11393264,11393264,11393264,11393264,11393264
"331",0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9540965.6,9540965.6,9540965.6,9540965.6,9540965.6,9540965.6,9540965.6,9540965.6
"332",1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,11877930.272,11877930.272,11877930.272,11877930.272,11877930.272,11877930.272,11877930.272,11877930.272
"333",0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9626613.68808694,9626613.68808694,9626613.68808694,9626613.68808694,9626613.68808694,9626613.68808694,9626613.68808694,9626613.68808694
"334",1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,11840673.6880869,11840673.6880869,11840673.6880869,11840673.6880869,11840673.6880869,11840673.6880869,11840673.6880869,11840673.6880869
"335",0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,10245222.6334727,10245222.6334727,10245222.6334727,10245222.6334727,10245222.6334727,10245222.6334727,10245222.6334727,10245222.6334727
"336",1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,12582187.3054727,12582187.3054727,12582187.3054727,12582187.3054727,12582187.3054727,12582187.3054727,12582187.3054727,12582187.3054727
"337",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9111120.8,9111120.8,9111120.8,9111120.8,9111120.8,9111120.8,9111120.8,9111120.8
"338",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11325180.8,11325180.8,11325180.8,11325180.8,11325180.8,11325180.8,11325180.8,11325180.8
"339",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9472882.4,9472882.4,9472882.4,9472882.4,9472882.4,9472882.4,9472882.4,9472882.4
"340",1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,11809847.072,11809847.072,11809847.072,11809847.072,11809847.072,11809847.072,11809847.072,11809847.072
"341",0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9471301.187536,9471301.187536,9471301.187536,9471301.187536,9471301.187536,9471301.187536,9471301.187536,9471301.187536
"342",1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,11685361.187536,11685361.187536,11685361.187536,11685361.187536,11685361.187536,11685361.187536,11685361.187536,11685361.187536
"343",0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,10089936.1417156,10089936.1417156,10089936.1417156,10089936.1417156,10089936.1417156,10089936.1417156,10089936.1417156,10089936.1417156
"344",1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,12426900.8137156,12426900.8137156,12426900.8137156,12426900.8137156,12426900.8137156,12426900.8137156,12426900.8137156,12426900.8137156
"345",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9418700.07,9418700.07,9418700.07,9418700.07,9418700.07,9418700.07,9418700.07,9418700.07
"346",1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,11632760.07,11632760.07,11632760.07,11632760.07,11632760.07,11632760.07,11632760.07,11632760.07
"347",0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9780461.67,9780461.67,9780461.67,9780461.67,9780461.67,9780461.67,9780461.67,9780461.67
"348",1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,12117426.342,12117426.342,12117426.342,12117426.342,12117426.342,12117426.342,12117426.342,12117426.342
"349",0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9866109.75808694,9866109.75808694,9866109.75808694,9866109.75808694,9866109.75808694,9866109.75808694,9866109.75808694,9866109.75808694
"350",1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,12080169.7580869,12080169.7580869,12080169.7580869,12080169.7580869,12080169.7580869,12080169.7580869,12080169.7580869,12080169.7580869
"351",0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10484718.7034727,10484718.7034727,10484718.7034727,10484718.7034727,10484718.7034727,10484718.7034727,10484718.7034727,10484718.7034727
"352",1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,12821683.3754727,12821683.3754727,12821683.3754727,12821683.3754727,12821683.3754727,12821683.3754727,12821683.3754727,12821683.3754727
"353",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06
"354",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11492058,11492058,11492058,11492058,11492058,11492058,11492058,11492058
"355",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9405127.68,9405127.68,9405127.68,9405127.68,9405127.68,9405127.68,9405127.68,9405127.68
"356",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,12021978.5376,12021978.5376,12021978.5376,12021978.5376,12021978.5376,12021978.5376,12021978.5376,12021978.5376
"357",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9389159.229136,9389159.229136,9389159.229136,9389159.229136,9389159.229136,9389159.229136,9389159.229136,9389159.229136
"358",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11881217.229136,11881217.229136,11881217.229136,11881217.229136,11881217.229136,11881217.229136,11881217.229136,11881217.229136
"359",0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,10051160.2633156,10051160.2633156,10051160.2633156,10051160.2633156,10051160.2633156,10051160.2633156,10051160.2633156,10051160.2633156
"360",1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,12668011.1209156,12668011.1209156,12668011.1209156,12668011.1209156,12668011.1209156,12668011.1209156,12668011.1209156,12668011.1209156
"361",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9181828,9181828,9181828,9181828,9181828,9181828,9181828,9181828
"362",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11673886,11673886,11673886,11673886,11673886,11673886,11673886,11673886
"363",0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,9586955.68,9586955.68,9586955.68,9586955.68,9586955.68,9586955.68,9586955.68,9586955.68
"364",1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,12203806.5376,12203806.5376,12203806.5376,12203806.5376,12203806.5376,12203806.5376,12203806.5376,12203806.5376
"365",0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9658317.23291894,9658317.23291894,9658317.23291894,9658317.23291894,9658317.23291894,9658317.23291894,9658317.23291894,9658317.23291894
"366",1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,12150375.2329189,12150375.2329189,12150375.2329189,12150375.2329189,12150375.2329189,12150375.2329189,12150375.2329189,12150375.2329189
"367",0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,10320292.2583047,10320292.2583047,10320292.2583047,10320292.2583047,10320292.2583047,10320292.2583047,10320292.2583047,10320292.2583047
"368",1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,12937143.1159047,12937143.1159047,12937143.1159047,12937143.1159047,12937143.1159047,12937143.1159047,12937143.1159047,12937143.1159047
"369",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9098507.44,9098507.44,9098507.44,9098507.44,9098507.44,9098507.44,9098507.44,9098507.44
"370",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11590565.44,11590565.44,11590565.44,11590565.44,11590565.44,11590565.44,11590565.44,11590565.44
"371",0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9503635.12,9503635.12,9503635.12,9503635.12,9503635.12,9503635.12,9503635.12,9503635.12
"372",1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,12120485.9776,12120485.9776,12120485.9776,12120485.9776,12120485.9776,12120485.9776,12120485.9776,12120485.9776
"373",0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9487666.669136,9487666.669136,9487666.669136,9487666.669136,9487666.669136,9487666.669136,9487666.669136,9487666.669136
"374",1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,11979724.669136,11979724.669136,11979724.669136,11979724.669136,11979724.669136,11979724.669136,11979724.669136,11979724.669136
